approval_id,sandbox_table,provider_id,botanical_name,common_name,species_id,approval_status,target_action,attribute_name,attribute_value,evidence_confidence,source_url,supplier_status,product_url,mowability_score,reviewer,review_date,review_notes,candidate_status,vancouver_eligibility_status,product_category,candidate_reason,sandbox_review_status,sandbox_notes
PA-AUTO-0004-ATTR-06,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,product title,Reclamation Seed,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0004-ATTR-07,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0004-ATTR-08,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,seed mix component percentage,40%,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0004,candidate_species.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0005-SUP-01,supplier_availability.csv,PROV-PREMIER,Bromus sitchensis,Alaska Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0005-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Bromus sitchensis,Alaska Brome,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0005-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Bromus sitchensis,Alaska Brome,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0005,candidate_species.csv,PROV-PREMIER,Bromus sitchensis,Alaska Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0006-SUP-01,supplier_availability.csv,PROV-PREMIER,Calamagrostis canadensis,Bluejoint,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0006-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Calamagrostis canadensis,Bluejoint,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0006-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Calamagrostis canadensis,Bluejoint,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0006,candidate_species.csv,PROV-PREMIER,Calamagrostis canadensis,Bluejoint,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0007-SUP-01,supplier_availability.csv,PROV-PREMIER,Danthonia californica,California Oatgrass,BCNPPD-0253,approved,record_supplier,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0007-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Danthonia californica,California Oatgrass,BCNPPD-0253,approved,update_existing,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0007-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Danthonia californica,California Oatgrass,BCNPPD-0253,approved,update_existing,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0007,candidate_species.csv,PROV-PREMIER,Danthonia californica,California Oatgrass,BCNPPD-0253,approved,update_existing,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0008-SUP-01,supplier_availability.csv,PROV-PREMIER,Deschampsia caespitosa,Tufted Hairgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0008-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Deschampsia caespitosa,Tufted Hairgrass,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0008-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Deschampsia caespitosa,Tufted Hairgrass,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0008,candidate_species.csv,PROV-PREMIER,Deschampsia caespitosa,Tufted Hairgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0009-SUP-01,supplier_availability.csv,PROV-PREMIER,Deschampsia elongata,Slender Hairgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0009-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Deschampsia elongata,Slender Hairgrass,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0009-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Deschampsia elongata,Slender Hairgrass,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0009,candidate_species.csv,PROV-PREMIER,Deschampsia elongata,Slender Hairgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0010-SUP-01,supplier_availability.csv,PROV-PREMIER,Elymus glaucus,Blue Wildrye,BCNPPD-0327,approved,record_supplier,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0010-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Elymus glaucus,Blue Wildrye,BCNPPD-0327,approved,update_existing,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0010-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Elymus glaucus,Blue Wildrye,BCNPPD-0327,approved,update_existing,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0010,candidate_species.csv,PROV-PREMIER,Elymus glaucus,Blue Wildrye,BCNPPD-0327,approved,update_existing,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0011-SUP-01,supplier_availability.csv,PROV-PREMIER,Elymus lanceolatus,Northern Wheatgrass/ Streambank Wheatgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0011-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Elymus lanceolatus,Northern Wheatgrass/ Streambank Wheatgrass,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0011-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Elymus lanceolatus,Northern Wheatgrass/ Streambank Wheatgrass,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0011,candidate_species.csv,PROV-PREMIER,Elymus lanceolatus,Northern Wheatgrass/ Streambank Wheatgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0012-SUP-01,supplier_availability.csv,PROV-PREMIER,Elymus trachycaulus,Slender Wheatgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0012-SUP-02,supplier_availability.csv,PROV-PREMIER,Elymus trachycaulus,Slender Wheatgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0012-SUP-03,supplier_availability.csv,PROV-PREMIER,Elymus trachycaulus,Slender Wheatgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
